isDGA,domain,host,subclass
dga,yjgmwayknisec,yjgmwayknisec.ru,cryptolocker
dga,phegtjmfudfrt,phegtjmfudfrt.ru,cryptolocker
dga,44wb8oxb9emj15bzfcc8zxqu3,44wb8oxb9emj15bzfcc8zxqu3.net,newgoz
dga,lijsolpbodgdgxh,lijsolpbodgdgxh.ru,cryptolocker
dga,pxouwgijdygqdmfqbyizzhmnlbu,pxouwgijdygqdmfqbyizzhmnlbu.ru,goz
dga,p7bzh4jljtdocy9nmjilrrag,p7bzh4jljtdocy9nmjilrrag.org,newgoz
dga,45a9c2e691d9e49dd16d540041ad85f2,45a9c2e691d9e49dd16d540041ad85f2.info,bamital
dga,ewolompjpqbkf,ewolompjpqbkf.biz,cryptolocker
dga,sasrpnewbdioccj,sasrpnewbdioccj.ru,cryptolocker
dga,wceapnnjrkkvaqpxxgamaq,wceapnnjrkkvaqpxxgamaq.ru,goz
dga,wifethousand,wifethousand.net,nivdort
dga,vdifkgxrntxifwr,vdifkgxrntxifwr.sc,necurs
dga,cmwcijfltaqa,cmwcijfltaqa.ru,cryptolocker
dga,thisaugust,thisaugust.net,nivdort
dga,physrswaphsrmgt,physrswaphsrmgt.ru,cryptolocker
dga,2rlh07hkt8h71hpwchx1xuzvvy,2rlh07hkt8h71hpwchx1xuzvvy.org,gameoverdga
dga,xpgtxhlkvy,xpgtxhlkvy.us,necurs
dga,mabgnjysuvciau,mabgnjysuvciau.ru,cryptolocker
dga,sljsyibxongrj,sljsyibxongrj.ru,cryptolocker
dga,kckyomnw365g16yse1d1bi1abn,kckyomnw365g16yse1d1bi1abn.net,gameoverdga
dga,z0v8fxa060x5g1ydbsx13m4t,z0v8fxa060x5g1ydbsx13m4t.biz,gameoverdga
dga,gpmsgqigl,gpmsgqigl.sx,necurs
dga,dgtmesmfynrypab,dgtmesmfynrypab.ru,cryptolocker
dga,ypqsifxztcaaqbyydypronbobpfm,ypqsifxztcaaqbyydypronbobpfm.ru,goz
dga,18d5dd323b849577e9cf7c9bf481fab9,18d5dd323b849577e9cf7c9bf481fab9.co.cc,bamital
dga,wyibbtgelssl,wyibbtgelssl.ru,cryptolocker
dga,alqplupvalhlt,alqplupvalhlt.ru,cryptolocker
dga,d5a07869a74df6b2c3e823a3f2824de7,d5a07869a74df6b2c3e823a3f2824de7.info,bamital
dga,uohmyqxolfiqm,uohmyqxolfiqm.ru,cryptolocker
dga,rkinsopdmgudifxwojvjbkjaycu,rkinsopdmgudifxwojvjbkjaycu.ru,goz
dga,1t3tymo19ppgmi1rf1l611z0w7p9,1t3tymo19ppgmi1rf1l611z0w7p9.net,newgoz
dga,rrsxgwqpeqqpe,rrsxgwqpeqqpe.ru,cryptolocker
dga,694feb92dcc6aa599bd5c6dd76574a79,694feb92dcc6aa599bd5c6dd76574a79.co.cc,bamital
dga,pehlkepflyqmxb,pehlkepflyqmxb.ru,cryptolocker
dga,1of8gt46fbi4m18e9xb3rg78x2,1of8gt46fbi4m18e9xb3rg78x2.net,gameoverdga
dga,xboukevxk,xboukevxk.bit,necurs
dga,rfpetoprgberd,rfpetoprgberd.ru,cryptolocker
dga,jslqc51w90thf7fkqn1vbzhim,jslqc51w90thf7fkqn1vbzhim.com,gameoverdga
dga,wueyjicorudcvfv,wueyjicorudcvfv.ru,cryptolocker
dga,sundaymarry,sundaymarry.net,nivdort
dga,roomgreen,roomgreen.net,nivdort
dga,kqwjpninphoqmeo,kqwjpninphoqmeo.ru,cryptolocker
dga,nshhoybewplivui,nshhoybewplivui.org,cryptolocker
dga,muxisoyntebjjb,muxisoyntebjjb.tw,necurs
dga,hjm6lw1j74xg439k4lm1buvx0r,hjm6lw1j74xg439k4lm1buvx0r.org,newgoz
dga,fuvtjkssrnagojvvsx,fuvtjkssrnagojvvsx.me,necurs
dga,c075b79d17f2354b6d8db43e5b731091,c075b79d17f2354b6d8db43e5b731091.info,bamital
dga,oqaorupqb,oqaorupqb.im,necurs
dga,idpghjrpl,idpghjrpl.nu,necurs
dga,3zh2ey1ndbayf4chjny7ddhmf,3zh2ey1ndbayf4chjny7ddhmf.net,newgoz
dga,lqlwjklvupfrme,lqlwjklvupfrme.ru,cryptolocker
dga,rqkyukgrblcy,rqkyukgrblcy.ru,cryptolocker
dga,fhrsbdbmfvabbo,fhrsbdbmfvabbo.ru,cryptolocker
dga,tuywfkaljvmdgjb,tuywfkaljvmdgjb.net,cryptolocker
dga,ozj7ti1isszzc1q6zcvx13ttgwn,ozj7ti1isszzc1q6zcvx13ttgwn.net,newgoz
dga,bjflckjidbkmayi,bjflckjidbkmayi.ru,cryptolocker
dga,rgplvbjfstyvgtvmmd,rgplvbjfstyvgtvmmd.us,necurs
dga,hangback,hangback.net,nivdort
dga,hypsmfgugemmsn,hypsmfgugemmsn.biz,cryptolocker
dga,mp2qybuklkec8hr7pt17mtw2u,mp2qybuklkec8hr7pt17mtw2u.net,gameoverdga
dga,pmorylhjmuwieho,pmorylhjmuwieho.ru,cryptolocker
dga,ieebnfkbjfrx,ieebnfkbjfrx.ru,cryptolocker
dga,mfansqwpqttb,mfansqwpqttb.ru,cryptolocker
dga,oqmqcttvvukugp,oqmqcttvvukugp.com,cryptolocker
dga,ylcsmseuwhtsibv,ylcsmseuwhtsibv.biz,cryptolocker
dga,axirdjahuctqts,axirdjahuctqts.ru,cryptolocker
dga,fgbkonvmqacud,fgbkonvmqacud.ru,cryptolocker
dga,tntyaunstwwk,tntyaunstwwk.ru,cryptolocker
dga,18cx74bx5raz7aab0601d6j8vv,18cx74bx5raz7aab0601d6j8vv.org,gameoverdga
dga,lvxgkbqccapfyprgirlzp,lvxgkbqccapfyprgirlzp.ru,goz
dga,qkwkbopbleaanob,qkwkbopbleaanob.ru,cryptolocker
dga,075dbdd03ff7d97279a986f4ca4878bb,075dbdd03ff7d97279a986f4ca4878bb.co.cc,bamital
dga,txkvcoiujyvv,txkvcoiujyvv.net,cryptolocker
dga,sightgrow,sightgrow.net,nivdort
dga,pd3qvo1v8e5qaytuclj441m8v,pd3qvo1v8e5qaytuclj441m8v.net,newgoz
dga,xeeinvgkjmctouq,xeeinvgkjmctouq.net,cryptolocker
dga,y7m5g61bi5ngstwrumrti9l98,y7m5g61bi5ngstwrumrti9l98.org,gameoverdga
dga,1ohasm4ghbvhz1cksov71ot12j9,1ohasm4ghbvhz1cksov71ot12j9.com,newgoz
dga,1b2g4e01hejght1r1jnrw9ukavv,1b2g4e01hejght1r1jnrw9ukavv.biz,newgoz
dga,dsevatgsxcxf,dsevatgsxcxf.ru,cryptolocker
dga,wifecroud,wifecroud.net,nivdort
dga,zq1mfh167ycrr1k5mpdmdqlgpb,zq1mfh167ycrr1k5mpdmdqlgpb.org,gameoverdga
dga,qicahevwzxscqwtghhiovlnjfxw,qicahevwzxscqwtghhiovlnjfxw.ru,goz
dga,8668df48ea3b5fa9dcb0be022506b8d7,8668df48ea3b5fa9dcb0be022506b8d7.org,bamital
dga,byfnsrwyavav,byfnsrwyavav.ru,cryptolocker
dga,feltdish,feltdish.net,nivdort
dga,fyhhltckefyicc,fyhhltckefyicc.biz,cryptolocker
dga,1u4wfb11cu1ipj1hk67p21d8l7mq,1u4wfb11cu1ipj1hk67p21d8l7mq.org,gameoverdga
dga,c4d76e7d5809fbaee682c8108d888ffd,c4d76e7d5809fbaee682c8108d888ffd.info,bamital
dga,be194153d86466d82783218f6b524a30,be194153d86466d82783218f6b524a30.org,bamital
dga,gladgone,gladgone.net,nivdort
dga,rnyfuvsyofgv,rnyfuvsyofgv.biz,cryptolocker
dga,rjspjnjclg1m23bnq4tsebxw,rjspjnjclg1m23bnq4tsebxw.net,newgoz
dga,86b3daa36b3b78745d243fff2b211bb9,86b3daa36b3b78745d243fff2b211bb9.co.cc,bamital
dga,3pjzo48cvcx0f8fxha1eyj69b,3pjzo48cvcx0f8fxha1eyj69b.com,gameoverdga
dga,hlegxtbtpmsuaxix,hlegxtbtpmsuaxix.ir,necurs
dga,f57227821ae32c4b81c6adc3204ce26b,f57227821ae32c4b81c6adc3204ce26b.info,bamital
dga,frlfhcaoiqlx,frlfhcaoiqlx.ru,cryptolocker
dga,gfpcpakqcfbv,gfpcpakqcfbv.co.uk,cryptolocker
dga,vdeebyofbskgbcg,vdeebyofbskgbcg.ru,cryptolocker
dga,neqiuywlvcfcas,neqiuywlvcfcas.ru,cryptolocker
dga,oabeltrcmocdvki,oabeltrcmocdvki.ru,cryptolocker
dga,kifrabatjgfofy,kifrabatjgfofy.net,cryptolocker
dga,qtssoaqbmaqhnzfhqzxslzxsp,qtssoaqbmaqhnzfhqzxslzxsp.ru,goz
dga,tbjdxngtewcalsegg,tbjdxngtewcalsegg.ki,necurs
dga,1sln68t1eg8ykj138ujcr14gx6x,1sln68t1eg8ykj138ujcr14gx6x.com,newgoz
dga,2x86dd1xeg5lfzr5s2b1m58apq,2x86dd1xeg5lfzr5s2b1m58apq.biz,newgoz
dga,awuopgvjrrqyuy,awuopgvjrrqyuy.org,cryptolocker
dga,srafwqcwwfrphw,srafwqcwwfrphw.ru,cryptolocker
dga,iyr2o3q9cw64g8eem2rvs4gn,iyr2o3q9cw64g8eem2rvs4gn.biz,gameoverdga
dga,ykvkphhuvordojoa,ykvkphhuvordojoa.mn,necurs
dga,atjqcxjiayaibeavoctag,atjqcxjiayaibeavoctag.co,necurs
dga,1ah1p61126448fi9gzmi1uvryv7,1ah1p61126448fi9gzmi1uvryv7.com,newgoz
dga,wx8jjluvzavm1k95jr51b4k99e,wx8jjluvzavm1k95jr51b4k99e.net,gameoverdga
dga,lgcwryqnbgyoicp,lgcwryqnbgyoicp.ru,cryptolocker
dga,142v3rt106u7a3ysqi6x1605d41,142v3rt106u7a3ysqi6x1605d41.net,newgoz
dga,rhfefulvwxhnji,rhfefulvwxhnji.ru,cryptolocker
dga,iptrscvgfnhqj,iptrscvgfnhqj.ru,cryptolocker
dga,brprudnwxuylm,brprudnwxuylm.ru,cryptolocker
dga,ignobjyowuye,ignobjyowuye.ru,cryptolocker
dga,dvgmefxnedalnsb,dvgmefxnedalnsb.ru,cryptolocker
dga,70edd14c793c9e2a8a69dce4d6de61d5,70edd14c793c9e2a8a69dce4d6de61d5.info,bamital
dga,118htft10xxwwpsrfk5iw2nrjg,118htft10xxwwpsrfk5iw2nrjg.org,newgoz
dga,felkoavtwxgq,felkoavtwxgq.ru,cryptolocker
dga,cacfbxnvkwnxtng,cacfbxnvkwnxtng.ru,cryptolocker
dga,rockhigh,rockhigh.net,nivdort
dga,xzjbyptwgkrxsonvsuohtcdeakj,xzjbyptwgkrxsonvsuohtcdeakj.ru,goz
dga,ekrkynfojxbjtr,ekrkynfojxbjtr.ru,cryptolocker
dga,1l2o6twrr49nk138eg6d1hjd391,1l2o6twrr49nk138eg6d1hjd391.net,newgoz
dga,nkemfpxglvml,nkemfpxglvml.ru,cryptolocker
dga,xajrytecqtrcbjn,xajrytecqtrcbjn.ru,cryptolocker
dga,f89f8022461e12c2bc0b726c02d43adf,f89f8022461e12c2bc0b726c02d43adf.info,bamital
dga,cloudaugust,cloudaugust.net,nivdort
dga,xigygyswnuaj,xigygyswnuaj.ru,cryptolocker
dga,osocoabk,osocoabk.com,necurs
dga,dwjfjqyunkhfkr,dwjfjqyunkhfkr.ru,cryptolocker
dga,gladeasy,gladeasy.net,nivdort
dga,ylryxhopqqkyy,ylryxhopqqkyy.co.uk,cryptolocker
dga,headthousand,headthousand.net,nivdort
dga,mvvxaaxwnfro,mvvxaaxwnfro.net,cryptolocker
dga,oimyqgbapyulr,oimyqgbapyulr.ru,cryptolocker
dga,rfcxwekvvoykfs,rfcxwekvvoykfs.ru,cryptolocker
dga,uvfwrse,uvfwrse.to,necurs
dga,fairhelp,fairhelp.net,nivdort
dga,q9tvvhvkqd87ij5fqf1vgb5ay,q9tvvhvkqd87ij5fqf1vgb5ay.com,newgoz
dga,gmbeyekovollhg,gmbeyekovollhg.ru,cryptolocker
dga,pohancwssovlksf,pohancwssovlksf.com,cryptolocker
dga,kgguanlbwqijii,kgguanlbwqijii.ru,cryptolocker
dga,tghbeguwcsgobhuvfexkbmwk,tghbeguwcsgobhuvfexkbmwk.ru,goz
dga,jdnbwruorejpry,jdnbwruorejpry.ru,cryptolocker
dga,1ungwj1hudoyt1l1pjl11ruk26f,1ungwj1hudoyt1l1pjl11ruk26f.org,gameoverdga
dga,epvgqhqfcm,epvgqhqfcm.ir,necurs
dga,1xwwh6n1r33wya1hh8y6iir1h73,1xwwh6n1r33wya1hh8y6iir1h73.com,gameoverdga
dga,bcvtetrtbuml,bcvtetrtbuml.net,cryptolocker
dga,hrwmufyrdvxdm,hrwmufyrdvxdm.ru,cryptolocker
dga,sftwuohslibut,sftwuohslibut.ru,cryptolocker
dga,d04c17e17a3fec3fa5fbb6a24a1a30ca,d04c17e17a3fec3fa5fbb6a24a1a30ca.org,bamital
dga,viamkhhhwvddbqj,viamkhhhwvddbqj.ru,cryptolocker
dga,wcacjyknpbfu,wcacjyknpbfu.ru,cryptolocker
dga,j8pgwg10z2enrfv79581uaand1,j8pgwg10z2enrfv79581uaand1.net,gameoverdga
dga,hmvvwfyqxfsups,hmvvwfyqxfsups.ru,cryptolocker
dga,ivwsfaeufiugfinfvhihorxsucai,ivwsfaeufiugfinfvhihorxsucai.ru,goz
dga,8hpyyq469o0lprb3rb19j27yq,8hpyyq469o0lprb3rb19j27yq.biz,gameoverdga
dga,qasiksqoqhew,qasiksqoqhew.ru,cryptolocker
dga,owwlutcfsavvvq,owwlutcfsavvvq.ru,cryptolocker
dga,grxsaaaapeey,grxsaaaapeey.com,cryptolocker
dga,eqklcbatklracwu,eqklcbatklracwu.co.uk,cryptolocker
dga,ntwjhcsgcpmkyp,ntwjhcsgcpmkyp.ru,cryptolocker
dga,10sgbhm14o06uoi1qo4z18iiz3l,10sgbhm14o06uoi1qo4z18iiz3l.com,gameoverdga
dga,joinserve,joinserve.net,nivdort
dga,arivesome,arivesome.net,nivdort
dga,ssjstqcbqkvysm,ssjstqcbqkvysm.ru,cryptolocker
dga,8668df48ea3b5fa9dcb0be022506b8d7,8668df48ea3b5fa9dcb0be022506b8d7.co.cc,bamital
dga,670c57b7e587474c19098fcabf197db4,670c57b7e587474c19098fcabf197db4.info,bamital
dga,nimsfngafpxacut,nimsfngafpxacut.ru,cryptolocker
dga,manyctesgewohkh,manyctesgewohkh.ru,cryptolocker
dga,kcalnxclwrwy,kcalnxclwrwy.ru,cryptolocker
dga,jbcccbamapkxmx,jbcccbamapkxmx.ru,cryptolocker
dga,1oyi0x11tsnvlr1gkykdj1nxhs44,1oyi0x11tsnvlr1gkykdj1nxhs44.org,newgoz
dga,ueebahspdiqey,ueebahspdiqey.ru,cryptolocker
dga,wentsound,wentsound.net,nivdort
dga,bwpfyjmekeqtkvx,bwpfyjmekeqtkvx.ru,cryptolocker
dga,vlbjyvnaxulqjyq,vlbjyvnaxulqjyq.ru,cryptolocker
dga,e3dee0289cb7fcf52110f4b6aab9878e,e3dee0289cb7fcf52110f4b6aab9878e.co.cc,bamital
dga,oqfvfgymflnnid,oqfvfgymflnnid.ru,cryptolocker
dga,tnmefjmdrghhqxu,tnmefjmdrghhqxu.ru,cryptolocker
dga,kp8x3z1ergcaaehm5b734bwlz,kp8x3z1ergcaaehm5b734bwlz.com,newgoz
dga,ojnqveeueilojnq,ojnqveeueilojnq.ru,cryptolocker
dga,mygicgchttkeu,mygicgchttkeu.ru,cryptolocker
dga,mvrts38hjufrd55cfd4wny43,mvrts38hjufrd55cfd4wny43.net,newgoz
dga,gppaaxqmxolankcj,gppaaxqmxolankcj.eu,necurs
dga,1h36p4m1emt2po3qydcmbjb695,1h36p4m1emt2po3qydcmbjb695.org,gameoverdga
dga,cexkmgodchrtl,cexkmgodchrtl.org,cryptolocker
dga,epsyheisltscktk,epsyheisltscktk.ru,cryptolocker
dga,s7snul40gh2ea1h0z417f86xw,s7snul40gh2ea1h0z417f86xw.net,gameoverdga
dga,a5113016185e0e89266a480d05c79017,a5113016185e0e89266a480d05c79017.cz.cc,bamital
dga,tvjsinqittmwsfc,tvjsinqittmwsfc.ru,cryptolocker
dga,tlst1xe6b3kp3apbm81l9p28y,tlst1xe6b3kp3apbm81l9p28y.biz,newgoz
dga,seostodytekp,seostodytekp.ru,cryptolocker
dga,uponroll,uponroll.net,nivdort
dga,14c7j6o1046nxb13nd35w1nmzidy,14c7j6o1046nxb13nd35w1nmzidy.net,gameoverdga
dga,r3ahem15g54blh9p7kuq4nw7m,r3ahem15g54blh9p7kuq4nw7m.net,gameoverdga
dga,kkqggpnaxsroja,kkqggpnaxsroja.info,cryptolocker
dga,saltfirst,saltfirst.net,nivdort
dga,xcsozppeitonvsaylivmhd,xcsozppeitonvsaylivmhd.ru,goz
dga,nf4hjiy6t7mi1jlcf5nc4r8hb,nf4hjiy6t7mi1jlcf5nc4r8hb.org,gameoverdga
dga,pgdnfpspvpwuiglwwsu,pgdnfpspvpwuiglwwsu.tj,necurs
dga,mmnjwcsuwspi,mmnjwcsuwspi.ru,cryptolocker
dga,dspfz11suc89e1aa1pdmv5ewnp,dspfz11suc89e1aa1pdmv5ewnp.com,gameoverdga
dga,humangone,humangone.net,nivdort
dga,6p6pt21sitp9p7wddgs19s0ffl,6p6pt21sitp9p7wddgs19s0ffl.org,newgoz
dga,tcseeyellusib,tcseeyellusib.co.uk,cryptolocker
dga,jjgdklpivyehgd,jjgdklpivyehgd.ru,cryptolocker
dga,durdhohnaffsnl,durdhohnaffsnl.pro,necurs
dga,darktell,darktell.net,nivdort
dga,44d19d59e15225bf6b92e138ebfce6f7,44d19d59e15225bf6b92e138ebfce6f7.cz.cc,bamital
dga,1t5syi21495xdv1ifp9h61qap65z,1t5syi21495xdv1ifp9h61qap65z.biz,newgoz
dga,1cnq8da1p23jr4dcw0ky12az8xi,1cnq8da1p23jr4dcw0ky12az8xi.net,newgoz
dga,982a01f963587a7cd4e1ab8d6569578b,982a01f963587a7cd4e1ab8d6569578b.info,bamital
dga,1a3adfmyrb4zd1du0nlv1lst87q,1a3adfmyrb4zd1du0nlv1lst87q.biz,gameoverdga
dga,cxhmrechfvqdcmeoho,cxhmrechfvqdcmeoho.bit,necurs
dga,drnbbkauaoxq,drnbbkauaoxq.sx,necurs
dga,mpimwqamenhifrl,mpimwqamenhifrl.ru,cryptolocker
dga,14rwyc115c6tzw19cy2oj129xvh4,14rwyc115c6tzw19cy2oj129xvh4.net,gameoverdga
dga,miofdpkgghmnpbohwo,miofdpkgghmnpbohwo.tw,necurs
dga,039442fdaacd4758e92d8350cb0d7957,039442fdaacd4758e92d8350cb0d7957.co.cc,bamital
dga,pdqzxyqghyajrbizkfprwo,pdqzxyqghyajrbizkfprwo.ru,goz
dga,1v3w3o11o9zcbkmbvjsa11x1qoc,1v3w3o11o9zcbkmbvjsa11x1qoc.net,newgoz
dga,be08b4cfc2b457b6e1e21b7c603d7ab8,be08b4cfc2b457b6e1e21b7c603d7ab8.info,bamital
dga,hojzhkvlnrldrnzdutkugnjyfu,hojzhkvlnrldrnzdutkugnjyfu.ru,goz
dga,onzlcivscbmqibedugytwnfzln,onzlcivscbmqibedugytwnfzln.ru,goz
dga,ebqjtjabyrvxdk,ebqjtjabyrvxdk.ru,cryptolocker
dga,yheytmznirytdlxwcjzddmcyqk,yheytmznirytdlxwcjzddmcyqk.ru,goz
dga,onzlvwhmpzlskxonzcihypndyqksw,onzlvwhmpzlskxonzcihypndyqksw.ru,goz
dga,16vtxqz16q58ds7krddh1n9onmi,16vtxqz16q58ds7krddh1n9onmi.com,gameoverdga
dga,gnchkpjqs,gnchkpjqs.org,necurs
dga,omqagptvdwse,omqagptvdwse.info,cryptolocker
dga,jnburo1uzil9upo0hap1da6e8u,jnburo1uzil9upo0hap1da6e8u.org,gameoverdga
dga,pxgvujxvsujqy,pxgvujxvsujqy.co.uk,cryptolocker
dga,jnglxulaideuad,jnglxulaideuad.ru,cryptolocker
dga,jtlrnsuvjbnpbjq,jtlrnsuvjbnpbjq.to,necurs
dga,xjpeaorkvlmhguu,xjpeaorkvlmhguu.ru,cryptolocker
dga,vqkcqahuehnqaef,vqkcqahuehnqaef.biz,cryptolocker
dga,bhouhfldatiafxsnmc,bhouhfldatiafxsnmc.us,necurs
dga,cryygufflcvb,cryygufflcvb.ru,cryptolocker
dga,8myeme1l85djh1b42m6qexiyur,8myeme1l85djh1b42m6qexiyur.net,gameoverdga
dga,kehsrwelg,kehsrwelg.nf,necurs
dga,hzhhhiijvwtdnbjba,hzhhhiijvwtdnbjba.ru,goz
dga,lxoycttisbvdy,lxoycttisbvdy.ru,cryptolocker
dga,milkpast,milkpast.net,nivdort
dga,iyifkyaxuqkac,iyifkyaxuqkac.com,cryptolocker
dga,sgxjjccaoskcwnfgparwp,sgxjjccaoskcwnfgparwp.bit,necurs
dga,yardsince,yardsince.net,nivdort
dga,objktuegmw,objktuegmw.sh,necurs
dga,olqxavxlyivc,olqxavxlyivc.org,cryptolocker
dga,mnmngqgukbjbfqrgcahsgqsgyqs,mnmngqgukbjbfqrgcahsgqsgyqs.ru,goz
dga,1qr5f1i1h87wqr1qqikoj89etjz,1qr5f1i1h87wqr1qqikoj89etjz.com,newgoz
dga,aycfxccgauhdgyb,aycfxccgauhdgyb.ru,cryptolocker
dga,slkmeyltlvuxsa,slkmeyltlvuxsa.ru,cryptolocker
dga,khexmwxmvkkbyd,khexmwxmvkkbyd.ru,cryptolocker
dga,wgufvwmfjjuetbw,wgufvwmfjjuetbw.ru,cryptolocker
dga,deadname,deadname.net,nivdort
dga,1p2bbht1xtir291qoucqb1hgjzkv,1p2bbht1xtir291qoucqb1hgjzkv.org,gameoverdga
dga,o7f77cy5iw6771ng2y146ynvr,o7f77cy5iw6771ng2y146ynvr.org,newgoz
dga,mqewiqdpgfjyprt,mqewiqdpgfjyprt.ru,cryptolocker
dga,1vmhvj41c0zrdc17iljbz1344blr,1vmhvj41c0zrdc17iljbz1344blr.com,newgoz
dga,1gfivswasb6cncnlvhrc16u34,1gfivswasb6cncnlvhrc16u34.com,newgoz
dga,tmjfwtovnkvgskb,tmjfwtovnkvgskb.ru,cryptolocker
dga,49bvsf79fbgkt3ubrc13krlc,49bvsf79fbgkt3ubrc13krlc.biz,newgoz
dga,ohhybtqajguac,ohhybtqajguac.ru,cryptolocker
dga,onontmnrlpfvout,onontmnrlpfvout.ru,cryptolocker
dga,pxypegsweoyav,pxypegsweoyav.ru,cryptolocker
dga,tohwasfmwka72cycr118ftmhv,tohwasfmwka72cycr118ftmhv.net,gameoverdga
dga,mosttuesday,mosttuesday.net,nivdort
dga,1f1of2216yczie1x45wg5x7qo6o,1f1of2216yczie1x45wg5x7qo6o.com,gameoverdga
dga,1hxazue12tbwac1s0bqxc148z53k,1hxazue12tbwac1s0bqxc148z53k.net,newgoz
dga,humanwash,humanwash.net,nivdort
dga,ntikvkntkrqda,ntikvkntkrqda.kz,necurs
dga,tvxewpcuknhjk,tvxewpcuknhjk.pw,necurs
dga,3de6f04af1943903a5adaa8e77af70f8,3de6f04af1943903a5adaa8e77af70f8.org,bamital
dga,qmiyggkpmgacksl,qmiyggkpmgacksl.ru,cryptolocker
dga,jxhgeqky,jxhgeqky.ac,necurs
dga,pfarqwarvrukbs,pfarqwarvrukbs.ru,cryptolocker
dga,9117a09b7543cab48b1c94ab20eefd92,9117a09b7543cab48b1c94ab20eefd92.info,bamital
dga,z5z3vq1n5dvf91kq2qwo1g1je5j,z5z3vq1n5dvf91kq2qwo1g1je5j.net,newgoz
dga,jlhxkpvagxji,jlhxkpvagxji.ru,cryptolocker
dga,14pr0natrn6oi1ns3vwf1aodgdv,14pr0natrn6oi1ns3vwf1aodgdv.com,newgoz
dga,cmwcucbuqsdsgylxkhxnfhfq,cmwcucbuqsdsgylxkhxnfhfq.ru,goz
dga,sickhigh,sickhigh.net,nivdort
dga,fsslrdantcrpfd,fsslrdantcrpfd.ru,cryptolocker
dga,pjkbibzhozpjvyhhaxzdqolhmdyqk,pjkbibzhozpjvyhhaxzdqolhmdyqk.ru,goz
dga,doyuehsnrlvb,doyuehsnrlvb.info,cryptolocker
dga,1vdcdgqz8ysmh16uwzko7abt1e,1vdcdgqz8ysmh16uwzko7abt1e.net,newgoz
dga,milkthrow,milkthrow.net,nivdort
dga,ycsravqfefgkjui,ycsravqfefgkjui.info,cryptolocker
dga,meatcould,meatcould.net,nivdort
dga,nem8rb9b8cegh2kr701p6yiaz,nem8rb9b8cegh2kr701p6yiaz.biz,newgoz
dga,fypcfuwyqlyncurb,fypcfuwyqlyncurb.so,necurs
dga,drinkslept,drinkslept.net,nivdort
dga,hdajknguwoaa,hdajknguwoaa.ru,cryptolocker
dga,rxklourmnqrw,rxklourmnqrw.net,cryptolocker
dga,cckpwrklxv,cckpwrklxv.sc,necurs
dga,1fsameq16azxcjtz89u1ji51f7,1fsameq16azxcjtz89u1ji51f7.org,newgoz
dga,46e9527706507c405f2ae020d77acee0,46e9527706507c405f2ae020d77acee0.co.cc,bamital
dga,mfumehmxooyep,mfumehmxooyep.ru,cryptolocker
dga,dreamcount,dreamcount.net,nivdort
dga,c69d7b621556410810abeb2fb8a45565,c69d7b621556410810abeb2fb8a45565.org,bamital
dga,roposuhblchrpn,roposuhblchrpn.ru,cryptolocker
dga,sdfxryrqdscoxs,sdfxryrqdscoxs.ru,cryptolocker
dga,5a67ecc6aa53c2d19186ba4305d4b2c4,5a67ecc6aa53c2d19186ba4305d4b2c4.cz.cc,bamital
dga,tbofgcdpcifwo,tbofgcdpcifwo.ru,cryptolocker
dga,ygrwcqggnvbm,ygrwcqggnvbm.co.uk,cryptolocker
dga,hxuwjxugmlgymwursplst,hxuwjxugmlgymwursplst.mu,necurs
dga,ifbkvsmtleaymu,ifbkvsmtleaymu.ru,cryptolocker
dga,1qag75bion59ed3dbkujszmcp,1qag75bion59ed3dbkujszmcp.com,gameoverdga
dga,1f96biy196boxxoalf3w1n7tfhy,1f96biy196boxxoalf3w1n7tfhy.net,newgoz
dga,4853413ac149fad971906df6ff382638,4853413ac149fad971906df6ff382638.cz.cc,bamital
dga,1apvhktk4ercd15fq61zdgb30b,1apvhktk4ercd15fq61zdgb30b.net,newgoz
dga,emonyuokxfnhwsevij,emonyuokxfnhwsevij.com,necurs
dga,answywrjfdhnia,answywrjfdhnia.ru,cryptolocker
dga,jdchrdjtsssbsoq,jdchrdjtsssbsoq.org,cryptolocker
dga,e00dd2f1cf6c20a999be6bf64d188bb3,e00dd2f1cf6c20a999be6bf64d188bb3.cz.cc,bamital
dga,lexkxnsxbyulq,lexkxnsxbyulq.net,cryptolocker
dga,capvqhopbsmfb,capvqhopbsmfb.biz,cryptolocker
dga,ucqkrsbmbtqei,ucqkrsbmbtqei.ru,cryptolocker
dga,pnsgnfoexbpran,pnsgnfoexbpran.ru,cryptolocker
dga,xlkaeroxfxpy,xlkaeroxfxpy.ru,cryptolocker
dga,rockbody,rockbody.net,nivdort
dga,2ec66ff56415924af021cd267ded6cfa,2ec66ff56415924af021cd267ded6cfa.co.cc,bamital
dga,8obfcg1u9qazwtnc7c91u8n7q8,8obfcg1u9qazwtnc7c91u8n7q8.net,gameoverdga
dga,hcetwspiphofg,hcetwspiphofg.ru,cryptolocker
dga,ktfxriujudgtxn,ktfxriujudgtxn.ru,cryptolocker
dga,ogsyiyqkrnauqrd,ogsyiyqkrnauqrd.ru,cryptolocker
dga,38ca813762fd15c896d59e68da3c69e6,38ca813762fd15c896d59e68da3c69e6.info,bamital
dga,ahkbmfecfmejm,ahkbmfecfmejm.ru,cryptolocker
dga,dbwprduaimzrkwsctscqrorwzx,dbwprduaimzrkwsctscqrorwzx.ru,goz
