isDGA,length,digits,entropy,vowel-cons,ngrams
1,12,0,3.188721875540867,1.0,1058.2747474747475
1,26,13,4.132944044980958,0.08333333333333333,300.3666666666667
1,15,0,3.240223928941852,0.5,1255.4641025641024
1,14,0,3.378783493486176,0.5555555555555556,1296.7188644688645
1,12,0,3.2516291673878226,0.2,760.0363636363636
1,15,0,3.323231428797621,0.25,827.3335775335773
1,18,0,3.5304930567574826,0.125,970.1425653594771
1,8,0,2.75,0.6,1092.125
1,25,10,4.023465189601646,0.15384615384615385,411.32067632850243
1,32,18,3.691428031846024,0.2727272727272727,455.73655913978496
1,12,0,3.084962500721156,0.2,795.1368686868686
1,26,11,3.902174814211727,0.07142857142857142,306.70876068376066
1,14,0,2.9852281360342525,0.4,811.9624542124543
1,24,3,3.91829583405449,0.9090909090909091,960.0932696530522
1,14,0,3.09306920777189,0.4,889.2661782661781
1,26,6,4.0748757755837675,0.17647058823529413,731.958547008547
1,15,0,3.189898095464287,0.25,743.8043956043956
1,13,0,3.238901256602631,0.625,1219.2208624708624
1,7,0,2.5216406363433186,0.16666666666666666,1320.1603174603174
1,13,0,3.238901256602631,0.625,980.4910644910645
1,9,0,2.725480556997868,0.5,1057.6560846560847
1,19,0,3.7871439606981383,0.11764705882352941,670.535489049421
1,13,0,2.873140679513133,0.0,914.3576146076147
1,15,0,3.3232314287976203,0.5,1249.0495726495726
1,14,0,2.950212064914747,0.75,897.6166056166056
1,9,0,2.5032583347756456,0.5,1622.7506613756614
1,27,9,4.032303242743954,0.38461538461538464,733.8486799620133
1,13,0,3.3927474104487847,0.3,895.9768842268842
1,11,0,3.0957952550009344,0.5714285714285714,922.7589225589226
1,27,0,3.9582291686698796,0.2857142857142857,744.6355935422604
1,14,0,3.039148671903071,0.0,543.5769230769231
1,13,0,3.0269868333592873,0.08333333333333333,626.6773504273505
1,28,14,4.039148671903071,0.75,556.387905304572
1,32,16,3.577819531114783,0.6,595.3328181003584
1,13,0,3.334679141051595,0.4444444444444444,970.0992618492618
1,8,0,2.5,0.3333333333333333,1283.8174603174602
1,20,0,3.484183719779189,0.05263157894736842,796.1212475633529
1,10,0,3.1219280948873624,0.6666666666666666,1471.7833333333335
1,15,0,3.2402239289418517,0.07142857142857142,927.148717948718
1,29,0,4.004364184708143,0.20833333333333334,718.3699902694157
1,13,0,3.238901256602631,0.625,918.7715617715618
1,13,0,3.0269868333592873,0.08333333333333333,776.8694638694639
1,27,9,4.402673613114325,0.5,617.7564862298195
1,25,0,3.7336606896881848,0.19047619047619047,926.9350483091786
1,12,0,2.5220552088742005,0.0,652.9888888888889
1,27,8,4.134336113194452,0.1875,625.0899905033237
1,25,6,4.163856189774723,0.1875,509.26855072463763
1,9,0,2.94770277922009,0.8,1455.818783068783
1,14,0,3.1820058147602133,0.4,907.2554945054944
1,32,18,3.527518266288633,1.3333333333333333,592.953629032258
1,8,0,2.5,1.0,1426.2996031746034
0,8,0,2.25,0.3333333333333333,1789.3075396825395
0,17,0,3.4548223999466066,1.125,1631.3
0,10,0,2.9219280948873623,0.42857142857142855,1793.6666666666667
0,7,0,2.2359263506290326,0.4,1470.6714285714288
0,22,0,3.2089873002587996,0.6923076923076923,1635.2369408369407
0,7,0,2.5216406363433186,0.4,1282.104761904762
0,9,0,2.725480556997868,0.5,1557.96626984127
0,8,0,2.75,0.6,1005.5297619047619
0,20,0,3.346439344671015,0.8,1544.4091617933725
0,19,0,3.366091329119192,0.5833333333333334,1632.6484348125216
0,7,0,2.807354922057604,0.4,1207.9825396825397
0,12,0,3.084962500721156,0.5,1526.2530303030305
0,11,0,3.277613436819116,0.375,1552.3040404040405
0,13,0,2.7192945256669794,0.625,1866.3723776223778
0,11,0,3.0957952550009344,0.5714285714285714,1569.7525252525254
0,11,0,2.9139770731827523,0.5714285714285714,1412.8259259259257
0,8,0,2.75,0.75,1162.1785714285713
0,4,0,1.5,1.0,1514.4166666666667
0,8,0,2.75,1.0,1042.6031746031747
0,10,0,2.721928094887362,0.42857142857142855,1419.6222222222223
0,7,0,2.5216406363433186,0.4,1877.6253968253966
0,10,0,2.6464393446710157,1.0,1756.7138888888892
0,8,0,2.75,0.3333333333333333,1001.9047619047619
0,9,0,2.725480556997868,0.8,1443.0251322751321
0,6,0,2.2516291673878226,0.2,1204.4777777777779
0,26,0,3.8252517372886508,0.5625,1405.4929914529914
0,10,0,2.9219280948873623,0.42857142857142855,1500.184259259259
0,8,0,3.0,0.6,1457.6666666666667
0,11,0,2.913977073182752,0.375,1646.5212121212119
0,13,0,3.3927474104487847,0.625,1545.7977855477855
0,4,0,2.0,0.3333333333333333,1337.4722222222222
0,10,0,3.121928094887362,0.42857142857142855,1398.9018518518517
0,14,0,3.2359263506290334,0.75,1771.3470695970693
0,13,0,3.238901256602631,0.8571428571428571,1352.410839160839
0,11,0,2.913977073182752,0.5714285714285714,1510.5387205387206
0,8,0,2.75,0.6,1376.3869047619048
0,10,0,2.9219280948873623,0.6666666666666666,1567.8787037037036
0,11,0,2.9139770731827523,0.5714285714285714,1167.73367003367
0,11,0,2.845350936622437,0.8333333333333334,1548.0333333333335
0,6,0,2.584962500721156,0.2,1060.3944444444444
0,8,0,2.5,0.3333333333333333,1746.5158730158728
0,7,0,1.8423709931771084,0.75,807.425396825397
0,8,0,2.4056390622295662,1.0,1593.7420634920634
0,12,0,3.2516291673878226,0.5,1270.9606060606059
0,5,0,2.321928094887362,0.25,996.2055555555554
0,6,0,2.584962500721156,0.5,1279.0722222222223
0,9,0,2.94770277922009,0.8,1610.5
0,13,0,2.873140679513133,0.8571428571428571,1463.005439005439
0,9,0,2.94770277922009,0.8,1498.0588624338625
0,7,0,2.5216406363433186,0.4,1172.3539682539683
0,14,0,3.09306920777189,0.5555555555555556,1601.4575702075701
0,11,0,3.0957952550009344,1.2,1519.1121212121213
0,15,0,2.9995812306460645,0.6666666666666666,1337.2702075702077
0,12,0,2.6258145836939115,0.5,1522.0767676767675
0,7,0,2.1280852788913944,1.3333333333333333,1628.6555555555558
0,8,0,2.5,1.0,1653.123015873016
0,9,0,2.5032583347756456,0.8,1411.3597883597886
0,6,0,2.584962500721156,0.5,1220.3944444444444
0,7,0,2.5216406363433186,0.75,1513.1031746031747
0,20,0,3.2037016960573483,0.5384615384615384,1561.4362573099415
0,9,0,2.94770277922009,0.2857142857142857,1016.2857142857142
0,8,0,2.75,0.3333333333333333,1391.4623015873015
0,7,0,2.5216406363433186,0.4,1645.473015873016
0,13,0,3.085055102756477,0.625,1285.6581196581196
0,7,0,2.5216406363433186,0.75,1281.122222222222
0,7,0,2.5216406363433186,0.75,1248.2698412698412
0,8,0,3.0,0.6,1643.3948412698412
0,12,0,3.2516291673878226,0.7142857142857143,1575.4025252525253
0,6,0,2.584962500721156,0.5,1779.1888888888889
0,13,0,2.161978179679554,0.8571428571428571,1499.5609945609942
0,8,0,2.75,0.3333333333333333,1443.6686507936508
0,8,0,2.5,0.6,870.4226190476192
0,10,0,3.121928094887362,0.42857142857142855,1640.8907407407407
0,12,0,3.2516291673878226,0.7142857142857143,1400.2757575757578
0,12,0,2.751629167387823,0.7142857142857143,1444.8171717171717
0,8,0,2.1556390622295662,0.6,1699.96626984127
0,6,0,1.9182958340544896,0.5,1687.0222222222221
0,14,0,3.3787834934861767,0.75,1462.7857142857144
0,7,0,2.5216406363433186,1.3333333333333333,1549.7841269841272
0,12,0,3.0849625007211556,0.5714285714285714,1238.2050505050504
0,10,0,2.9219280948873623,0.42857142857142855,1519.351851851852
0,8,0,2.0,1.0,1388.748015873016
0,9,0,2.725480556997868,1.25,1464.221560846561
0,10,0,2.8464393446710154,0.6666666666666666,1655.8620370370372
0,18,0,3.350209029099897,0.6363636363636364,1697.792619825708
0,11,0,3.095795255000934,0.5714285714285714,1508.0700336700336
0,9,0,2.725480556997868,0.8,1995.3544973544974
0,4,0,2.0,0.3333333333333333,931.8611111111112
0,2,0,1.0,0.0,604.0
0,17,0,3.4548223999466066,0.3076923076923077,1529.3366013071893
0,7,0,2.807354922057604,0.4,1417.3761904761905
0,6,3,2.2516291673878226,0.5,660.5555555555555
0,10,0,2.9219280948873623,0.42857142857142855,1473.8222222222223
0,10,0,2.6464393446710153,0.42857142857142855,1387.3009259259259
0,1,0,-0.0,0.0,1697.0
0,14,1,3.378783493486176,0.4444444444444444,1077.4798534798535
0,11,0,2.9139770731827523,0.8333333333333334,1648.9831649831651
0,4,1,2.0,2.0,1007.6388888888888
0,10,0,3.121928094887362,1.0,1139.111111111111
0,12,0,2.625814583693911,0.7142857142857143,1360.5318181818182
0,11,0,3.277613436819116,0.5714285714285714,1529.1818181818182
0,12,0,2.751629167387823,1.4,1605.4459595959595
0,14,0,2.950212064914747,0.5555555555555556,1507.5210622710622
0,16,0,3.327819531114783,0.7777777777777778,1775.0333333333335
0,7,0,2.807354922057604,0.75,1182.5396825396826
0,4,0,2.0,1.0,1096.2222222222222
0,11,0,2.9139770731827523,0.5714285714285714,1588.4367003367004
0,9,0,2.94770277922009,0.2857142857142857,1014.2843915343915
0,9,0,2.725480556997868,0.8,1179.760582010582
0,9,0,2.6416041678685933,0.8,1855.7863756613758
0,8,0,2.5,1.0,1508.6686507936508
0,8,0,3.0,0.6,1219.5892857142858
0,7,0,2.128085278891394,1.3333333333333333,1437.3
0,6,0,2.584962500721156,0.5,1296.8
0,6,0,2.584962500721156,0.2,891.1944444444445
0,9,0,2.725480556997868,0.8,1687.7070105820105
0,10,0,2.721928094887362,0.25,1082.6407407407407
0,9,0,2.94770277922009,0.5,1558.741402116402
0,11,0,2.9139770731827523,0.5714285714285714,1388.7808080808081
0,10,0,3.121928094887362,1.0,1858.4537037037037
0,9,0,2.725480556997868,0.3333333333333333,1331.1911375661377
0,16,0,3.077819531114783,0.45454545454545453,1712.9432539682539
0,7,0,2.5216406363433186,0.4,1814.7682539682537
0,17,0,3.1751231351134614,0.6,1322.5543300653594
0,11,0,3.0957952550009344,0.375,1783.3057239057237
0,7,2,2.807354922057604,0.6666666666666666,1102.1873015873018
0,18,0,3.2390979179887864,0.8,1718.7020697167754
0,3,0,1.584962500721156,0.5,843.7222222222222
0,8,0,2.75,0.6,1508.84126984127
0,12,0,3.0220552088742005,1.0,1250.7934343434342
0,12,0,2.8553885422075336,1.0,1655.621212121212
0,7,0,2.807354922057604,0.75,1397.4968253968254
0,7,0,2.2359263506290326,0.75,1834.4555555555555
0,7,0,2.5216406363433186,0.4,1385.0126984126985
0,7,0,2.5216406363433186,1.3333333333333333,1708.3174603174605
0,5,0,2.321928094887362,0.25,1228.7666666666667
0,8,0,2.25,0.3333333333333333,921.2658730158731
0,9,0,2.94770277922009,0.5,1539.8941798941798
0,4,0,2.0,0.0,566.6666666666666
0,10,0,2.6464393446710157,0.6666666666666666,1565.5666666666666
0,7,0,2.5216406363433186,0.4,1210.4396825396825
0,7,0,2.2359263506290326,0.4,1378.8253968253969
0,11,0,2.663532754804255,0.5714285714285714,1704.451515151515
0,10,0,2.8464393446710154,0.42857142857142855,1090.877777777778
0,6,0,2.2516291673878226,1.0,1167.7388888888888
0,5,0,2.321928094887362,0.6666666666666666,1381.5333333333335
0,8,0,2.4056390622295662,1.0,1238.529761904762
0,7,0,2.5216406363433186,0.4,1039.4190476190477
0,9,0,2.94770277922009,0.5,1478.3154761904761
0,9,0,2.197159723424149,0.8,1230.0787037037037
0,11,0,3.459431618637298,0.6666666666666666,1027.3501683501684
0,4,4,1.5,0.0,0.0
0,9,0,2.5032583347756456,0.8,1188.5205026455026
0,9,0,2.6416041678685933,1.25,1759.646164021164
0,18,0,3.5724312513221195,0.6363636363636364,1369.0703976034856
0,7,0,2.807354922057604,0.75,1494.2158730158728
0,8,0,2.75,0.6,1684.7817460317463
0,10,0,2.9219280948873623,0.6666666666666666,1818.262037037037
0,16,0,3.327819531114783,0.36363636363636365,1302.9694444444444
0,8,0,3.0,0.6,1012.3412698412698
0,12,0,3.084962500721156,0.5,1398.959595959596
0,5,0,2.321928094887362,0.6666666666666666,986.3444444444444
0,6,0,2.2516291673878226,0.5,1138.1055555555556
0,8,0,2.75,0.6,1517.7123015873015
0,5,1,2.321928094887362,1.0,1070.7222222222222
0,8,0,2.75,0.6,1383.202380952381
0,8,0,2.75,0.6,1449.8174603174605
0,16,0,3.202819531114783,0.6666666666666666,1677.5458333333333
0,4,0,2.0,1.0,1738.0
0,10,0,2.9219280948873623,0.25,1396.7472222222223
0,7,0,2.2359263506290326,0.75,1439.0238095238094
0,7,0,2.5216406363433186,0.75,1795.8825396825396
0,1,0,-0.0,0.0,61.333333333333336
0,7,0,2.807354922057604,1.3333333333333333,1725.1222222222223
0,15,0,3.323231428797621,0.875,1794.5785103785104
0,10,0,3.121928094887362,0.6666666666666666,1386.3722222222223
0,9,0,2.94770277922009,0.8,1399.2863756613758
0,11,0,3.095795255000934,0.5714285714285714,1528.4441077441077
0,17,0,3.734521664779752,0.7,1356.2291666666667
0,9,0,2.725480556997868,0.8,1640.2367724867725
0,12,0,3.084962500721156,0.5,1649.3136363636365
0,7,0,2.807354922057604,0.4,1017.4412698412698
0,14,0,2.8423709931771093,0.75,1378.8067765567766
0,10,0,2.7219280948873625,1.0,1399.7092592592592
0,5,0,2.321928094887362,0.25,497.03888888888895
0,9,0,2.725480556997868,0.5,1637.304232804233
0,10,0,2.5219280948873624,1.0,1336.149074074074
0,10,0,2.321928094887362,1.5,1824.5740740740741
0,8,0,2.75,0.3333333333333333,1534.8472222222224
0,11,0,2.845350936622437,0.5714285714285714,1781.9127946127946
0,8,0,2.75,0.3333333333333333,1236.845238095238
0,9,0,3.169925001442312,0.2857142857142857,1169.6653439153438
0,12,0,3.0220552088742,0.3333333333333333,1497.8823232323232
0,5,0,1.5219280948873621,0.25,1347.45
0,7,0,2.807354922057604,0.4,1607.5825396825394
0,9,0,2.94770277922009,0.5,1820.17791005291
0,9,0,2.94770277922009,0.8,1081.3564814814815
0,12,1,3.584962500721156,0.5714285714285714,1194.9368686868686
0,10,0,2.9219280948873623,0.8,1412.840740740741
0,13,0,3.238901256602631,0.8571428571428571,1413.0514763014764
0,8,0,3.0,0.6,1692.2063492063492
0,4,0,2.0,0.3333333333333333,1418.5555555555557
0,18,0,3.6143694458867563,0.6,1291.2107843137255
0,7,5,2.235926350629032,0.0,52.76190476190476
0,10,0,3.121928094887362,0.8,1176.4259259259259
0,8,0,3.0,0.6,1502.0158730158728
0,5,0,2.321928094887362,0.25,807.6388888888888
0,7,0,2.5216406363433186,0.75,1718.2095238095237
0,7,0,2.521640636343318,1.3333333333333333,1728.747619047619
0,7,0,2.1280852788913944,1.3333333333333333,1316.5015873015873
0,11,0,3.095795255000934,1.2,1713.1063973063972
0,7,2,2.2359263506290326,1.5,968.6444444444445
0,8,0,2.1556390622295662,2.5,1256.593253968254
0,7,0,1.9502120649147465,1.3333333333333333,1550.3809523809523
0,7,0,2.1280852788913944,0.75,1117.622222222222
0,8,0,2.5,1.0,1370.4067460317463
0,13,0,3.085055102756477,0.7142857142857143,1230.0889665889667
0,10,0,2.9219280948873623,0.42857142857142855,1512.7425925925925
0,14,0,3.521640636343319,0.4,1266.6275946275946
0,12,0,3.584962500721156,0.5714285714285714,1317.0570707070708
0,9,0,2.94770277922009,0.8,1510.8624338624338
0,8,0,2.75,1.3333333333333333,1288.0575396825398
0,9,0,2.725480556997868,0.5,1772.3174603174605
0,17,0,3.4548223999466066,0.7,1620.5039215686274
0,9,0,2.725480556997868,0.5,1482.6296296296296
0,3,0,1.584962500721156,0.5,1271.3333333333333
0,11,0,2.663532754804255,1.2,1442.294276094276
0,6,0,2.2516291673878226,1.0,1749.5722222222223
0,8,0,2.75,0.6,1483.6130952380952
0,5,2,2.321928094887362,0.5,1206.2888888888888
0,6,0,2.2516291673878226,0.5,1046.7666666666667
0,9,0,3.169925001442312,0.5,1460.4411375661375
0,10,0,2.8464393446710154,0.6666666666666666,1663.062037037037
0,1,0,-0.0,0.0,476.0
0,7,0,2.807354922057604,0.75,1480.590476190476
0,8,0,2.75,0.6,1251.6904761904761
0,13,0,3.180832987205441,0.625,1131.6600621600621
0,6,0,2.2516291673878226,1.0,1675.1555555555558
0,10,0,3.121928094887362,1.25,1284.4962962962961
0,17,0,2.984234164652489,0.5454545454545454,1888.157434640523
0,14,0,2.8962915290459286,0.75,1858.099206349206
0,11,0,3.277613436819116,0.2222222222222222,1351.8414141414141
0,7,0,2.807354922057604,0.75,1393.6349206349205
0,6,0,2.2516291673878226,0.5,1123.4166666666667
0,7,0,1.950212064914747,0.4,1240.7047619047619
0,8,0,2.75,0.6,1127.404761904762
0,9,0,2.94770277922009,0.5,1420.9689153439151
0,18,0,3.0860486123130375,0.8,1741.6659858387802
0,9,0,3.169925001442312,0.5,1291.9953703703704
0,4,0,2.0,1.0,1485.6666666666667
0,9,0,2.94770277922009,0.5,1418.1263227513227
0,10,0,2.7219280948873625,0.6666666666666666,1191.3370370370371
0,12,0,3.2516291673878226,0.5,1484.8146464646463
0,11,0,3.277613436819116,0.8333333333333334,1475.050505050505
0,9,0,2.9477027792200903,0.5,1191.7830687830688
0,16,0,3.375,0.6,1324.1146825396825
0,9,0,2.94770277922009,0.2857142857142857,1281.236111111111
0,13,1,3.3927474104487847,0.5,1332.7898212898212
0,11,0,2.845350936622437,0.8333333333333334,1816.3202020202018
0,9,0,2.725480556997868,0.2857142857142857,1410.3492063492065
0,3,0,1.584962500721156,0.5,476.6111111111111
0,11,0,2.845350936622437,0.8333333333333334,1520.790909090909
0,10,0,2.9219280948873623,0.42857142857142855,1646.5555555555557
0,11,0,3.0957952550009344,0.5714285714285714,1593.7814814814813
0,17,0,3.337175341123077,0.7,1574.1530228758172
0,8,0,2.75,0.3333333333333333,1518.6011904761906
0,13,0,3.238901256602631,0.4444444444444444,1592.305167055167
0,19,0,3.221097250057957,0.7272727272727273,1796.5791766999198
0,3,0,1.584962500721156,0.5,655.1666666666666
0,7,0,2.807354922057604,0.75,1421.263492063492
0,14,0,3.3787834934861767,0.75,1246.2097069597069
0,7,0,2.2359263506290326,0.16666666666666666,1353.9412698412698
0,11,0,2.663532754804255,0.5714285714285714,1705.4989898989897
0,12,0,2.8553885422075336,0.5,1645.328282828283
0,8,0,2.75,1.0,1230.1349206349207
0,10,0,2.9219280948873623,0.25,1109.2814814814815
0,8,0,2.75,0.6,1507.9642857142856
0,1,0,-0.0,0.0,61.333333333333336
0,8,0,2.75,0.6,1264.3353174603174
0,10,2,3.121928094887362,1.0,1175.1305555555555
0,10,0,3.121928094887362,0.6666666666666666,1388.8592592592593
0,10,0,2.9219280948873623,0.6666666666666666,1265.524074074074
0,10,0,2.9219280948873623,1.25,1514.3064814814816
0,10,0,3.121928094887362,1.0,1350.925
0,15,0,3.3735572622751846,0.5,1538.8476190476192
0,8,0,2.5,1.0,1207.1746031746031
0,10,0,2.6464393446710153,1.0,1344.4027777777778
0,5,0,2.321928094887362,0.25,1292.6055555555556
0,10,0,2.9219280948873623,0.42857142857142855,1351.825925925926
0,12,0,2.8553885422075336,0.7142857142857143,1568.6454545454546
0,4,0,2.0,0.0,542.3333333333334
0,9,1,2.94770277922009,1.0,1370.9689153439151
0,11,0,3.2776134368191165,0.5714285714285714,1537.96734006734
0,8,0,3.0,0.6,1596.8432539682537
0,13,0,3.0269868333592873,0.625,1361.10236985237
0,4,0,1.5,0.0,1299.75
0,8,0,2.4056390622295662,1.0,1964.9047619047617
0,12,0,3.084962500721156,0.5,1438.0631313131314
0,10,0,2.6464393446710153,1.0,1566.7981481481481
0,10,0,3.121928094887362,0.6666666666666666,1513.0527777777777
0,18,0,3.3082708345352603,1.0,1546.434232026144
0,9,0,2.94770277922009,0.8,1784.8703703703704
0,14,0,3.039148671903071,0.625,1429.0070207570209
0,6,0,2.584962500721156,0.5,1432.6944444444446
0,7,0,2.807354922057604,0.75,1287.4380952380952
0,9,0,2.725480556997868,0.8,1648.7261904761906
0,18,0,3.127986806877675,0.6363636363636364,1635.1345315904139
0,7,0,2.807354922057604,1.0,1193.125396825397
0,9,0,2.725480556997868,0.5,1104.017857142857
0,8,0,2.1556390622295662,0.6,1620.623015873016
0,6,0,2.584962500721156,1.0,1689.5555555555557
0,8,0,2.75,0.3333333333333333,1216.9940476190475
0,14,0,3.182005814760214,0.5555555555555556,1461.8754578754579
0,13,0,3.3927474104487847,0.625,1380.6977466977467
0,9,0,2.725480556997868,0.5,1366.445767195767
0,8,0,2.0,1.0,1457.8214285714284
0,12,0,2.8553885422075336,0.7142857142857143,1537.401515151515
0,5,0,2.321928094887362,0.25,1031.7333333333333
0,14,0,3.378783493486176,0.5555555555555556,1524.6602564102566
0,10,0,3.121928094887362,0.6666666666666666,1447.5787037037037
0,12,0,3.084962500721156,0.7142857142857143,1647.1196969696969
0,6,0,2.2516291673878226,0.2,1436.7611111111112
0,8,0,2.5,0.6,1574.3194444444443
0,11,0,2.8453509366224368,0.8333333333333334,1377.1363636363637
0,8,0,2.5,1.0,1472.829365079365
0,7,0,2.5216406363433186,0.75,1370.6920634920637
0,9,0,2.94770277922009,0.5,1871.4589947089946
0,10,0,2.9219280948873623,0.6666666666666666,1314.1796296296295
0,7,0,2.807354922057604,0.75,1473.6349206349205
0,10,0,3.121928094887362,0.6666666666666666,1285.687962962963
0,7,0,2.807354922057604,0.75,1731.1809523809522
0,13,0,3.0269868333592873,0.625,1414.6540404040406
0,15,1,3.240223928941852,0.75,1460.1129426129426
0,12,0,3.2516291673878226,0.5,1673.1308080808078
0,9,0,2.725480556997868,0.2857142857142857,1180.6587301587304
0,5,0,1.9219280948873623,0.25,953.4833333333332
0,9,0,2.725480556997868,0.8,1594.8082010582011
0,17,1,3.4104172527605203,0.7777777777777778,1493.8511437908498
0,5,0,1.9219280948873623,1.5,1282.5833333333333
0,10,0,2.9219280948873623,0.42857142857142855,1124.0435185185186
0,7,0,2.5216406363433186,1.3333333333333333,1553.3206349206348
0,9,0,2.94770277922009,0.5,1164.736111111111
0,6,0,2.2516291673878226,0.0,647.6388888888889
0,6,0,2.584962500721156,0.2,1223.4333333333334
0,10,0,3.121928094887362,0.42857142857142855,1530.273148148148
0,7,0,2.521640636343318,0.75,1455.3698412698413
0,8,0,2.75,0.6,1428.4305555555557
0,13,0,3.546593564294939,0.625,1518.2340714840714
0,7,0,2.807354922057604,0.75,1456.8825396825398
0,11,0,2.9139770731827523,0.8333333333333334,1717.8222222222223
0,9,0,2.94770277922009,0.2857142857142857,1203.5390211640213
0,11,0,2.663532754804255,0.8333333333333334,1699.0676767676769
0,5,0,2.321928094887362,0.6666666666666666,685.3055555555555
0,4,0,2.0,1.0,1470.3055555555557
0,2,1,1.0,0.0,171.5
0,11,0,3.0957952550009344,0.42857142857142855,1175.1986531986533
0,5,0,1.9219280948873623,1.5,1876.7277777777779
0,8,0,2.75,1.0,1401.2123015873015
0,5,0,2.321928094887362,0.6666666666666666,1353.3999999999999
0,8,0,2.75,0.3333333333333333,1067.876984126984
0,6,0,2.584962500721156,0.2,1119.2833333333333
0,14,0,3.2359263506290334,1.0,1476.5528083028084
0,7,0,2.5216406363433186,0.4,1428.247619047619
0,11,0,2.663532754804255,0.8333333333333334,1616.5737373737375
0,6,0,2.584962500721156,0.5,1038.4666666666667
0,10,0,2.9219280948873623,0.6666666666666666,1729.5027777777777
0,3,3,1.584962500721156,0.0,0.0
0,6,0,2.2516291673878226,0.5,1430.95
0,7,0,2.5216406363433186,0.4,1127.2984126984127
0,8,0,2.75,1.0,1674.8968253968253
0,15,0,3.1898980954642866,0.4444444444444444,1009.9554334554335
0,11,0,3.0957952550009344,0.5714285714285714,1157.7218855218855
0,8,0,2.75,0.75,1329.3154761904761
0,7,0,2.807354922057604,0.4,1195.8031746031745
0,9,0,2.4193819456463714,0.8,1783.6104497354497
0,6,0,2.584962500721156,1.0,1737.1277777777777
0,14,0,3.039148671903071,0.75,1724.7820512820515
0,8,0,2.4056390622295662,0.6,1649.0753968253966
0,7,0,2.1280852788913944,0.4,1437.4190476190477
0,7,3,2.807354922057604,0.3333333333333333,644.747619047619
0,13,0,3.0269868333592873,0.8571428571428571,1632.4459984459984
0,7,1,2.5216406363433186,0.2,928.9507936507936
0,7,0,2.807354922057604,1.3333333333333333,1661.2714285714285
0,3,1,0.9182958340544896,0.0,1216.6666666666667
0,9,0,3.169925001442312,0.5,1349.3121693121693
0,13,0,3.180832987205441,0.625,1269.5454545454545
0,11,0,2.663532754804255,1.2,1391.7905723905724
0,12,0,2.4591479170272446,0.7142857142857143,1886.351515151515
0,5,0,2.321928094887362,0.0,1127.4833333333333
0,10,0,2.9219280948873623,1.0,1694.0574074074075
0,8,1,3.0,0.75,1013.299603174603
0,10,0,3.121928094887362,0.6666666666666666,1333.875
0,18,0,3.350209029099897,0.8,1712.8819444444443
0,15,0,3.189898095464287,0.6666666666666666,1696.492673992674
0,10,0,2.9219280948873623,0.6666666666666666,1415.1694444444445
0,12,0,3.2516291673878226,0.5,1144.8025252525251
0,12,0,3.2516291673878226,0.7142857142857143,1431.7661616161615
0,8,0,2.75,0.6,1083.656746031746
0,5,0,2.321928094887362,0.6666666666666666,1809.9333333333334
0,11,0,3.459431618637298,0.375,1201.5787878787878
0,20,0,3.484183719779189,0.8181818181818182,1673.4085769980509
0,14,0,3.039148671903071,1.0,1579.8464590964588
0,4,0,2.0,0.3333333333333333,922.5277777777778
0,10,0,3.121928094887362,0.42857142857142855,1091.3231481481482
0,16,0,3.202819531114783,0.7777777777777778,1805.463095238095
0,9,0,2.725480556997868,0.8,1779.1117724867725
0,12,0,3.418295834054489,0.5,1585.0449494949496
0,9,0,3.169925001442312,0.8,1618.2605820105819
0,5,0,2.321928094887362,0.25,966.4388888888889
0,8,0,2.4056390622295662,0.6,1529.2003968253966
0,6,0,2.584962500721156,0.5,1606.8944444444444
0,14,0,2.6644977792004614,0.4,1591.46916971917
0,17,1,2.9339545780481746,0.6,1669.263888888889
0,8,0,2.75,0.6,1288.251984126984
0,15,0,3.189898095464287,0.6666666666666666,1634.8749694749695
0,10,0,2.8464393446710154,1.0,1685.7527777777777
0,11,0,2.413088436425758,0.5714285714285714,1874.6693602693601
0,11,0,2.9139770731827523,0.42857142857142855,1411.3646464646465
0,9,0,2.725480556997868,0.8,1662.103835978836
0,4,0,2.0,0.3333333333333333,1575.1666666666667
0,9,2,2.725480556997868,1.3333333333333333,1204.0191798941798
0,10,0,2.6464393446710153,0.6666666666666666,1438.8601851851852
0,9,0,2.94770277922009,0.6,1437.8194444444446
0,5,0,1.5219280948873621,1.5,1446.4722222222224
0,12,0,2.8553885422075336,0.5,1185.9924242424242
0,5,0,2.321928094887362,0.25,869.3111111111111
0,7,0,2.807354922057604,0.75,1335.3460317460317
0,13,0,3.238901256602631,1.6,1607.9623154623157
0,14,0,3.182005814760214,0.75,1620.121794871795
0,5,0,1.9219280948873623,0.25,1249.2722222222221
0,5,0,2.321928094887362,1.5,1206.6833333333334
0,8,0,2.75,0.6,1554.3154761904761
0,20,0,3.4841837197791885,0.6666666666666666,1642.1509746588692
0,10,0,2.9219280948873623,0.42857142857142855,1523.7055555555555
0,11,0,3.277613436819116,0.5714285714285714,1380.412457912458
0,14,0,2.5027361715940044,0.75,1577.7710622710622
0,4,0,2.0,0.3333333333333333,1824.3055555555557
0,10,0,2.7219280948873625,1.0,1686.648148148148
0,6,0,2.2516291673878226,0.5,1871.9222222222224
0,6,0,2.2516291673878226,0.5,1663.7277777777779
0,10,0,2.7219280948873625,0.25,1117.6777777777777
0,20,0,3.4414460711655215,0.8181818181818182,1364.6151072124758
0,12,0,3.2516291673878226,0.5,1164.4348484848485
0,7,0,2.807354922057604,0.75,1543.9777777777779
0,16,0,3.577819531114783,0.6,1409.3291666666667
